20,100,0.000944362,0.000734772,20.3125,18.0244
20,100,0.00106936,0.000825266,32.5,18.0316
20,100,0.00110031,0.000854281,40.625,18.0372
20,100,0.00111941,0.000860424,48.75,18.0445
20,100,0.00115062,0.000909545,60.9375,18.0521
20,100,0.00117778,0.000914462,73.125,18.0597
